country,year,age,sex,suicides/100k
South Africa,1996,55-74,1,0.45
South Africa,1996,75+,1,0.31
South Africa,1996,15-24,1,0.27
South Africa,1996,35-54,1,0.19
South Africa,1996,5-14,0,0.04
South Africa,1996,25-34,1,0.03
South Africa,1996,5-14,1,0
South Africa,1997,75+,1,1.2
South Africa,1997,55-74,0,1.04
South Africa,1997,25-34,0,0.59
South Africa,1997,75+,0,0.57
South Africa,1997,15-24,0,0.54
South Africa,1997,35-54,0,0.51
South Africa,1997,35-54,1,0.16
South Africa,1997,25-34,1,0.14
South Africa,1997,55-74,1,0.11
South Africa,1997,15-24,1,0.09
South Africa,1997,5-14,1,0
South Africa,1997,5-14,0,0
South Africa,1998,75+,0,2.21
South Africa,1998,25-34,0,1.18
South Africa,1998,35-54,0,0.99
South Africa,1998,15-24,0,0.77
South Africa,1998,55-74,0,0.77
South Africa,1998,75+,1,0.58
South Africa,1998,15-24,1,0.37
South Africa,1998,55-74,1,0.37
South Africa,1998,35-54,1,0.22
South Africa,1998,25-34,1,0.14
South Africa,1998,5-14,0,0.06
South Africa,1998,5-14,1,0.04
South Africa,1999,75+,0,2.71
South Africa,1999,25-34,0,1.79
South Africa,1999,35-54,0,1.63
South Africa,1999,15-24,0,1.25
South Africa,1999,55-74,0,1.06
South Africa,1999,75+,1,0.85
South Africa,1999,25-34,1,0.57
South Africa,1999,35-54,1,0.41
South Africa,1999,55-74,1,0.26
South Africa,1999,15-24,1,0.22
South Africa,1999,5-14,0,0.08
South Africa,1999,5-14,1,0.04
South Africa,2000,75+,0,2.15
South Africa,2000,35-54,0,1.76
South Africa,2000,25-34,0,1.53
South Africa,2000,55-74,0,1.46
South Africa,2000,15-24,0,0.87
South Africa,2000,25-34,1,0.43
South Africa,2000,15-24,1,0.38
South Africa,2000,35-54,1,0.37
South Africa,2000,75+,1,0.27
South Africa,2000,55-74,1,0.2
South Africa,2000,5-14,0,0.1
South Africa,2000,5-14,1,0.02
South Africa,2001,75+,0,3.05
South Africa,2001,25-34,0,2.72
South Africa,2001,35-54,0,2.16
South Africa,2001,15-24,0,1.79
South Africa,2001,55-74,0,0.9
South Africa,2001,15-24,1,0.56
South Africa,2001,35-54,1,0.43
South Africa,2001,25-34,1,0.39
South Africa,2001,55-74,1,0.29
South Africa,2001,5-14,0,0.08
South Africa,2001,5-14,1,0.06
South Africa,2001,75+,1,0
South Africa,2002,35-54,0,1.44
South Africa,2002,25-34,0,1.2
South Africa,2002,15-24,0,1.12
South Africa,2002,75+,0,0.97
South Africa,2002,55-74,0,0.82
South Africa,2002,15-24,1,0.54
South Africa,2002,75+,1,0.25
South Africa,2002,55-74,1,0.19
South Africa,2002,35-54,1,0.18
South Africa,2002,25-34,1,0.15
South Africa,2002,5-14,0,0.1
South Africa,2002,5-14,1,0.02
South Africa,2003,75+,0,1.89
South Africa,2003,25-34,0,1.56
South Africa,2003,35-54,0,1.22
South Africa,2003,75+,1,1.21
South Africa,2003,15-24,0,1.01
South Africa,2003,55-74,0,0.92
South Africa,2003,15-24,1,0.43
South Africa,2003,35-54,1,0.33
South Africa,2003,25-34,1,0.3
South Africa,2003,55-74,1,0.23
South Africa,2003,5-14,0,0.08
South Africa,2003,5-14,1,0.06
South Africa,2004,75+,0,2.78
South Africa,2004,25-34,0,2.24
South Africa,2004,35-54,0,1.81
South Africa,2004,55-74,0,1.75
South Africa,2004,15-24,0,1.41
South Africa,2004,15-24,1,0.58
South Africa,2004,35-54,1,0.51
South Africa,2004,25-34,1,0.5
South Africa,2004,75+,1,0.47
South Africa,2004,55-74,1,0.36
South Africa,2004,5-14,0,0.16
South Africa,2004,5-14,1,0.06
South Africa,2005,75+,0,3.22
South Africa,2005,25-34,0,2.99
South Africa,2005,35-54,0,2.29
South Africa,2005,15-24,0,1.65
South Africa,2005,55-74,0,1.43
South Africa,2005,75+,1,1.37
South Africa,2005,15-24,1,0.74
South Africa,2005,55-74,1,0.57
South Africa,2005,35-54,1,0.45
South Africa,2005,25-34,1,0.42
South Africa,2005,5-14,1,0.08
South Africa,2005,5-14,0,0.08
South Africa,2006,75+,0,4.79
South Africa,2006,25-34,0,3.5
South Africa,2006,35-54,0,2.25
South Africa,2006,55-74,0,2.1
South Africa,2006,15-24,0,1.91
South Africa,2006,75+,1,1.1
South Africa,2006,25-34,1,0.58
South Africa,2006,15-24,1,0.57
South Africa,2006,35-54,1,0.42
South Africa,2006,55-74,1,0.38
South Africa,2006,5-14,0,0.18
South Africa,2006,5-14,1,0.14
South Africa,2007,25-34,0,2.01
South Africa,2007,35-54,0,1.98
South Africa,2007,15-24,0,1.79
South Africa,2007,75+,1,1.48
South Africa,2007,55-74,0,1.31
South Africa,2007,75+,0,1.25
South Africa,2007,15-24,1,0.75
South Africa,2007,35-54,1,0.5
South Africa,2007,55-74,1,0.46
South Africa,2007,25-34,1,0.43
South Africa,2007,5-14,0,0.12
South Africa,2007,5-14,1,0.04
South Africa,2008,75+,0,3.31
South Africa,2008,25-34,0,2.61
South Africa,2008,35-54,0,2.44
South Africa,2008,15-24,0,1.85
South Africa,2008,55-74,0,1.37
South Africa,2008,15-24,1,0.7
South Africa,2008,35-54,1,0.5
South Africa,2008,25-34,1,0.47
South Africa,2008,75+,1,0.43
South Africa,2008,55-74,1,0.32
South Africa,2008,5-14,1,0.08
South Africa,2008,5-14,0,0.06
South Africa,2009,25-34,0,1.78
South Africa,2009,55-74,0,1.69
South Africa,2009,75+,0,1.6
South Africa,2009,35-54,0,1.51
South Africa,2009,15-24,0,1.49
South Africa,2009,15-24,1,0.71
South Africa,2009,75+,1,0.6
South Africa,2009,35-54,1,0.44
South Africa,2009,25-34,1,0.42
South Africa,2009,55-74,1,0.31
South Africa,2009,5-14,0,0.12
South Africa,2009,5-14,1,0.04
South Africa,2010,75+,0,3.6
South Africa,2010,25-34,0,2.31
South Africa,2010,55-74,0,1.69
South Africa,2010,35-54,0,1.59
South Africa,2010,15-24,0,1.08
South Africa,2010,75+,1,0.77
South Africa,2010,15-24,1,0.63
South Africa,2010,35-54,1,0.48
South Africa,2010,25-34,1,0.45
South Africa,2010,55-74,1,0.3
South Africa,2010,5-14,0,0.15
South Africa,2010,5-14,1,0.04
South Africa,2011,25-34,0,1.88
South Africa,2011,35-54,0,1.59
South Africa,2011,15-24,0,1.49
South Africa,2011,55-74,0,1.31
South Africa,2011,75+,0,0.76
South Africa,2011,75+,1,0.74
South Africa,2011,15-24,1,0.67
South Africa,2011,25-34,1,0.33
South Africa,2011,55-74,1,0.26
South Africa,2011,35-54,1,0.22
South Africa,2011,5-14,1,0.04
South Africa,2011,5-14,0,0.02
South Africa,2012,75+,0,2.94
South Africa,2012,25-34,0,2.69
South Africa,2012,15-24,0,2.07
South Africa,2012,55-74,0,1.59
South Africa,2012,35-54,0,1.57
South Africa,2012,15-24,1,0.94
South Africa,2012,55-74,1,0.46
South Africa,2012,35-54,1,0.43
South Africa,2012,25-34,1,0.42
South Africa,2012,75+,1,0.18
South Africa,2012,5-14,1,0.14
South Africa,2012,5-14,0,0.13
South Africa,2013,25-34,0,3.38
South Africa,2013,15-24,0,2.3
South Africa,2013,35-54,0,2.22
South Africa,2013,55-74,0,1.94
South Africa,2013,75+,0,1.79
South Africa,2013,75+,1,0.69
South Africa,2013,25-34,1,0.69
South Africa,2013,15-24,1,0.63
South Africa,2013,55-74,1,0.51
South Africa,2013,35-54,1,0.47
South Africa,2013,5-14,1,0.15
South Africa,2013,5-14,0,0.13
South Africa,2014,25-34,0,3.13
South Africa,2014,75+,0,2.82
South Africa,2014,15-24,0,2.43
South Africa,2014,35-54,0,2.15
South Africa,2014,55-74,0,1.7
South Africa,2014,15-24,1,0.98
South Africa,2014,25-34,1,0.67
South Africa,2014,35-54,1,0.37
South Africa,2014,55-74,1,0.36
South Africa,2014,75+,1,0.33
South Africa,2014,5-14,0,0.08
South Africa,2014,5-14,1,0.06
South Africa,2015,75+,0,2.8
South Africa,2015,25-34,0,2.52
South Africa,2015,15-24,0,1.73
South Africa,2015,55-74,0,1.69
South Africa,2015,35-54,0,1.66
South Africa,2015,15-24,1,0.67
South Africa,2015,25-34,1,0.56
South Africa,2015,35-54,1,0.41
South Africa,2015,75+,1,0.32
South Africa,2015,55-74,1,0.32
South Africa,2015,5-14,0,0.21
South Africa,2015,5-14,1,0.11
Spain,1985,75+,0,44.11
Spain,1985,55-74,0,20.03
Spain,1985,75+,1,11.15
Spain,1985,35-54,0,11.12
Spain,1985,25-34,0,8.07
Spain,1985,55-74,1,7.52
Spain,1985,15-24,0,5.28
Spain,1985,35-54,1,3.83
Spain,1985,25-34,1,2.2
Spain,1985,15-24,1,1.35
Spain,1985,5-14,0,0.24
Spain,1985,5-14,1,0.03
Spain,1986,75+,0,42.87
Spain,1986,55-74,0,21.3
Spain,1986,35-54,0,12.01
Spain,1986,75+,1,10.48
Spain,1986,25-34,0,9.56
Spain,1986,55-74,1,8.05
Spain,1986,15-24,0,6.77
Spain,1986,35-54,1,3.45
Spain,1986,25-34,1,2.74
Spain,1986,15-24,1,1.68
Spain,1986,5-14,0,0.62
Spain,1986,5-14,1,0.3
Spain,1987,75+,0,45.5
Spain,1987,55-74,0,21.36
Spain,1987,35-54,0,10.71
Spain,1987,75+,1,10.07
Spain,1987,25-34,0,9.78
Spain,1987,55-74,1,8.4
Spain,1987,15-24,0,6.42
Spain,1987,35-54,1,3.96
Spain,1987,25-34,1,3.21
Spain,1987,15-24,1,2.12
Spain,1987,5-14,0,0.54
Spain,1987,5-14,1,0.07
Spain,1988,75+,0,46.88
Spain,1988,55-74,0,19.69
Spain,1988,75+,1,12.02
Spain,1988,35-54,0,11.98
Spain,1988,25-34,0,10.43
Spain,1988,15-24,0,8.42
Spain,1988,55-74,1,8.38
Spain,1988,35-54,1,4.19
Spain,1988,25-34,1,2.75
Spain,1988,15-24,1,1.83
Spain,1988,5-14,0,0.68
Spain,1988,5-14,1,0.03
Spain,1989,75+,0,46.53
Spain,1989,55-74,0,20.17
Spain,1989,35-54,0,12.38
Spain,1989,75+,1,11.43
Spain,1989,25-34,0,10.6
Spain,1989,15-24,0,8.42
Spain,1989,55-74,1,8.29
Spain,1989,35-54,1,3.37
Spain,1989,25-34,1,2.62
Spain,1989,15-24,1,1.87
Spain,1989,5-14,0,0.6
Spain,1989,5-14,1,0.21
Spain,1990,75+,0,51.46
Spain,1990,55-74,0,19.46
Spain,1990,75+,1,12.88
Spain,1990,25-34,0,10.64
Spain,1990,35-54,0,10.63
Spain,1990,55-74,1,7.76
Spain,1990,15-24,0,7.12
Spain,1990,35-54,1,3.73
Spain,1990,25-34,1,3
Spain,1990,15-24,1,1.68
Spain,1990,5-14,0,0.66
Spain,1990,5-14,1,0.22
Spain,1991,75+,0,43.98
Spain,1991,55-74,0,21.11
Spain,1991,75+,1,12.42
Spain,1991,25-34,0,10.45
Spain,1991,35-54,0,10.35
Spain,1991,55-74,1,7.45
Spain,1991,15-24,0,7.07
Spain,1991,35-54,1,3.2
Spain,1991,25-34,1,2.68
Spain,1991,15-24,1,2.22
Spain,1991,5-14,0,0.72
Spain,1991,5-14,1,0.19
Spain,1992,75+,0,48.02
Spain,1992,55-74,0,18.74
Spain,1992,25-34,0,10.71
Spain,1992,35-54,0,10.6
Spain,1992,75+,1,10.54
Spain,1992,15-24,0,6.75
Spain,1992,55-74,1,6.5
Spain,1992,35-54,1,3.35
Spain,1992,25-34,1,2.13
Spain,1992,15-24,1,1.32
Spain,1992,5-14,0,0.23
Spain,1992,5-14,1,0.12
Spain,1993,75+,0,43.63
Spain,1993,55-74,0,19.37
Spain,1993,35-54,0,12.53
Spain,1993,25-34,0,12.07
Spain,1993,75+,1,9.8
Spain,1993,15-24,0,7.33
Spain,1993,55-74,1,7.21
Spain,1993,35-54,1,3.54
Spain,1993,25-34,1,3.01
Spain,1993,15-24,1,1.65
Spain,1993,5-14,0,0.63
Spain,1993,5-14,1,0.08
Spain,1994,75+,0,44.45
Spain,1994,55-74,0,20.65
Spain,1994,25-34,0,13.22
Spain,1994,35-54,0,13.13
Spain,1994,75+,1,9.98
Spain,1994,15-24,0,7.59
Spain,1994,55-74,1,6.97
Spain,1994,35-54,1,3.48
Spain,1994,25-34,1,2.59
Spain,1994,15-24,1,1.76
Spain,1994,5-14,0,0.41
Spain,1994,5-14,1,0.09
Spain,1995,75+,0,45.08
Spain,1995,55-74,0,20.03
Spain,1995,25-34,0,12.45
Spain,1995,35-54,0,12.29
Spain,1995,75+,1,10.25
Spain,1995,15-24,0,8.7
Spain,1995,55-74,1,6.65
Spain,1995,35-54,1,3.71
Spain,1995,25-34,1,2.21
Spain,1995,15-24,1,2.06
Spain,1995,5-14,0,0.34
Spain,1995,5-14,1,0.04
Spain,1996,75+,0,44.32
Spain,1996,55-74,0,19.97
Spain,1996,35-54,0,12.91
Spain,1996,25-34,0,12.58
Spain,1996,75+,1,10.16
Spain,1996,15-24,0,8.57
Spain,1996,55-74,1,7.26
Spain,1996,35-54,1,4.42
Spain,1996,25-34,1,3.5
Spain,1996,15-24,1,2.25
Spain,1996,5-14,1,0.37
Spain,1996,5-14,0,0.22
Spain,1997,75+,0,49.25
Spain,1997,55-74,0,19.54
Spain,1997,35-54,0,13.27
Spain,1997,25-34,0,12.93
Spain,1997,75+,1,11.39
Spain,1997,15-24,0,8.09
Spain,1997,55-74,1,7.1
Spain,1997,35-54,1,4.05
Spain,1997,25-34,1,2.75
Spain,1997,15-24,1,2.3
Spain,1997,5-14,0,0.41
Spain,1997,5-14,1,0.24
Spain,1998,75+,0,46.13
Spain,1998,55-74,0,19.48
Spain,1998,25-34,0,13.49
Spain,1998,35-54,0,12.59
Spain,1998,75+,1,9.2
Spain,1998,15-24,0,8.04
Spain,1998,55-74,1,6.24
Spain,1998,35-54,1,3.9
Spain,1998,25-34,1,3.1
Spain,1998,15-24,1,1.48
Spain,1998,5-14,1,0.2
Spain,1998,5-14,0,0.19
Spain,1999,75+,0,43.95
Spain,1999,55-74,0,18.68
Spain,1999,35-54,0,13.05
Spain,1999,25-34,0,10.99
Spain,1999,75+,1,9.76
Spain,1999,55-74,1,7.44
Spain,1999,15-24,0,7.21
Spain,1999,35-54,1,3.83
Spain,1999,15-24,1,2.11
Spain,1999,25-34,1,1.97
Spain,1999,5-14,0,0.09
Spain,1999,5-14,1,0
Spain,2000,75+,0,44.95
Spain,2000,55-74,0,19.13
Spain,2000,35-54,0,13.59
Spain,2000,25-34,0,11.84
Spain,2000,75+,1,9.06
Spain,2000,15-24,0,7.67
Spain,2000,55-74,1,6.82
Spain,2000,35-54,1,3.93
Spain,2000,25-34,1,3.27
Spain,2000,15-24,1,1.51
Spain,2000,5-14,0,0.29
Spain,2000,5-14,1,0.15
Spain,2001,75+,0,41.03
Spain,2001,55-74,0,17.55
Spain,2001,35-54,0,12.52
Spain,2001,25-34,0,11.77
Spain,2001,75+,1,8.54
Spain,2001,15-24,0,6.66
Spain,2001,55-74,1,5.41
Spain,2001,35-54,1,4.15
Spain,2001,25-34,1,2.79
Spain,2001,15-24,1,1.44
Spain,2001,5-14,0,0.34
Spain,2001,5-14,1,0.2
Spain,2002,75+,0,42.52
Spain,2002,55-74,0,18.08
Spain,2002,35-54,0,13
Spain,2002,25-34,0,11.61
Spain,2002,75+,1,7.96
Spain,2002,15-24,0,6.86
Spain,2002,55-74,1,6.29
Spain,2002,35-54,1,4.23
Spain,2002,25-34,1,3.01
Spain,2002,15-24,1,1.69
Spain,2002,5-14,0,0.34
Spain,2002,5-14,1,0.05
Spain,2003,75+,0,42.9
Spain,2003,55-74,0,17.53
Spain,2003,35-54,0,13.42
Spain,2003,25-34,0,12.52
Spain,2003,75+,1,8.11
Spain,2003,15-24,0,6.83
Spain,2003,55-74,1,5.8
Spain,2003,35-54,1,4.47
Spain,2003,25-34,1,2.66
Spain,2003,15-24,1,2.1
Spain,2003,5-14,0,0.1
Spain,2003,5-14,1,0.05
Spain,2004,75+,0,39.24
Spain,2004,55-74,0,16.87
Spain,2004,35-54,0,14.46
Spain,2004,25-34,0,11.2
Spain,2004,75+,1,8.87
Spain,2004,15-24,0,6.4
Spain,2004,55-74,1,5.99
Spain,2004,35-54,1,4.37
Spain,2004,25-34,1,2.5
Spain,2004,15-24,1,2.15
Spain,2004,5-14,0,0.53
Spain,2004,5-14,1,0.05
Spain,2005,75+,0,38.45
Spain,2005,55-74,0,16.74
Spain,2005,35-54,0,13.11
Spain,2005,25-34,0,10.46
Spain,2005,75+,1,7.79
Spain,2005,55-74,1,6.29
Spain,2005,15-24,0,6.11
Spain,2005,35-54,1,3.64
Spain,2005,25-34,1,3.24
Spain,2005,15-24,1,1.49
Spain,2005,5-14,0,0.19
Spain,2005,5-14,1,0.15
Spain,2006,75+,0,35.73
Spain,2006,55-74,0,16.86
Spain,2006,35-54,0,12.62
Spain,2006,25-34,0,9.43
Spain,2006,75+,1,6.55
Spain,2006,15-24,0,5.81
Spain,2006,55-74,1,4.88
Spain,2006,35-54,1,3.81
Spain,2006,25-34,1,2.38
Spain,2006,15-24,1,1.56
Spain,2006,5-14,1,0.15
Spain,2006,5-14,0,0.09
Spain,2007,75+,0,37.62
Spain,2007,55-74,0,15.57
Spain,2007,35-54,0,12.49
Spain,2007,25-34,0,8.38
Spain,2007,75+,1,6.45
Spain,2007,55-74,1,5.51
Spain,2007,15-24,0,4.37
Spain,2007,35-54,1,4.16
Spain,2007,25-34,1,2.63
Spain,2007,15-24,1,1.21
Spain,2007,5-14,0,0.32
Spain,2007,5-14,1,0.24
Spain,2008,75+,0,32.92
Spain,2008,55-74,0,17.02
Spain,2008,35-54,0,14.02
Spain,2008,25-34,0,9.55
Spain,2008,75+,1,6.62
Spain,2008,55-74,1,5.43
Spain,2008,15-24,0,5.35
Spain,2008,35-54,1,3.85
Spain,2008,25-34,1,2.35
Spain,2008,15-24,1,1.22
Spain,2008,5-14,1,0.1
Spain,2008,5-14,0,0.09
Spain,2009,75+,0,34.14
Spain,2009,55-74,0,17.14
Spain,2009,35-54,0,13.35
Spain,2009,25-34,0,8.86
Spain,2009,75+,1,6.25
Spain,2009,15-24,0,5.5
Spain,2009,55-74,1,4.94
Spain,2009,35-54,1,3.96
Spain,2009,25-34,1,2.19
Spain,2009,15-24,1,1.33
Spain,2009,5-14,0,0.31
Spain,2009,5-14,1,0.05
Spain,2010,75+,0,31.4
Spain,2010,55-74,0,15.06
Spain,2010,35-54,0,13.53
Spain,2010,25-34,0,7.28
Spain,2010,75+,1,4.92
Spain,2010,55-74,1,4.45
Spain,2010,15-24,0,4.03
Spain,2010,35-54,1,4
Spain,2010,25-34,1,1.66
Spain,2010,15-24,1,0.98
Spain,2010,5-14,0,0.13
Spain,2010,5-14,1,0
Spain,2011,75+,0,32.37
Spain,2011,55-74,0,14.08
Spain,2011,35-54,0,12.97
Spain,2011,25-34,0,7.92
Spain,2011,75+,1,5.36
Spain,2011,55-74,1,4.88
Spain,2011,35-54,1,4.07
Spain,2011,15-24,0,3.89
Spain,2011,25-34,1,2.04
Spain,2011,15-24,1,0.92
Spain,2011,5-14,1,0.05
Spain,2011,5-14,0,0.04
Spain,2012,75+,0,34.5
Spain,2012,55-74,0,15.76
Spain,2012,35-54,0,13.49
Spain,2012,25-34,0,9.27
Spain,2012,75+,1,5.53
Spain,2012,15-24,0,5.04
Spain,2012,55-74,1,4.82
Spain,2012,35-54,1,4.55
Spain,2012,25-34,1,2.22
Spain,2012,15-24,1,1.49
Spain,2012,5-14,0,0.17
Spain,2012,5-14,1,0.04
Spain,2013,75+,0,31.61
Spain,2013,55-74,0,17.99
Spain,2013,35-54,0,15.55
Spain,2013,25-34,0,8.07
Spain,2013,75+,1,6.63
Spain,2013,55-74,1,5.88
Spain,2013,15-24,0,5.62
Spain,2013,35-54,1,5.08
Spain,2013,25-34,1,2.49
Spain,2013,15-24,1,2.02
Spain,2013,5-14,0,0.25
Spain,2013,5-14,1,0.13
Spain,2014,75+,0,34.99
Spain,2014,55-74,0,16.36
Spain,2014,35-54,0,15.68
Spain,2014,25-34,0,8.81
Spain,2014,75+,1,6.01
Spain,2014,15-24,0,5.92
Spain,2014,55-74,1,5.87
Spain,2014,35-54,1,5.15
Spain,2014,25-34,1,2.86
Spain,2014,15-24,1,2.28
Spain,2014,5-14,1,0.26
Spain,2014,5-14,0,0.16
Spain,2015,75+,0,33.84
Spain,2015,55-74,0,15.49
Spain,2015,35-54,0,13.44
Spain,2015,25-34,0,8.32
Spain,2015,75+,1,6.4
Spain,2015,55-74,1,5.48
Spain,2015,35-54,1,4.87
Spain,2015,15-24,0,4.77
Spain,2015,25-34,1,2.29
Spain,2015,15-24,1,2.16
Spain,2015,5-14,0,0.28
Spain,2015,5-14,1,0.04
Sri Lanka,1985,75+,0,125.22
Sri Lanka,1985,15-24,0,85.59
Sri Lanka,1985,25-34,0,79.5
Sri Lanka,1985,55-74,0,65.15
Sri Lanka,1985,15-24,1,57.08
Sri Lanka,1985,35-54,0,56.09
Sri Lanka,1985,25-34,1,33.6
Sri Lanka,1985,75+,1,21.7
Sri Lanka,1985,35-54,1,14.48
Sri Lanka,1985,55-74,1,13.33
Sri Lanka,1985,5-14,0,3.87
Sri Lanka,1985,5-14,1,3.11
Sri Lanka,1986,75+,0,123.72
Sri Lanka,1986,25-34,0,79.75
Sri Lanka,1986,15-24,0,76.6
Sri Lanka,1986,55-74,0,66.75
Sri Lanka,1986,35-54,0,56.91
Sri Lanka,1986,15-24,1,47.85
Sri Lanka,1986,25-34,1,28.29
Sri Lanka,1986,75+,1,20.11
Sri Lanka,1986,35-54,1,13.54
Sri Lanka,1986,55-74,1,11.77
Sri Lanka,1986,5-14,0,2.57
Sri Lanka,1986,5-14,1,1.94
Sri Lanka,1996,75+,0,76.18
Sri Lanka,1996,55-74,0,70.51
Sri Lanka,1996,25-34,0,60.22
Sri Lanka,1996,35-54,0,57.78
Sri Lanka,1996,15-24,0,43.33
Sri Lanka,1996,15-24,1,28.96
Sri Lanka,1996,25-34,1,18.73
Sri Lanka,1996,75+,1,15.29
Sri Lanka,1996,35-54,1,10.67
Sri Lanka,1996,55-74,1,10.56
Sri Lanka,1996,5-14,0,2.01
Sri Lanka,1996,5-14,1,1.47
Sri Lanka,1997,75+,0,92.57
Sri Lanka,1997,25-34,0,73.21
Sri Lanka,1997,55-74,0,69.75
Sri Lanka,1997,35-54,0,68.97
Sri Lanka,1997,15-24,0,51.92
Sri Lanka,1997,15-24,1,35.84
Sri Lanka,1997,75+,1,26.33
Sri Lanka,1997,25-34,1,22.51
Sri Lanka,1997,35-54,1,14.2
Sri Lanka,1997,55-74,1,11.99
Sri Lanka,1997,5-14,1,2.82
Sri Lanka,1997,5-14,0,1.99
Sri Lanka,1998,75+,0,108.22
Sri Lanka,1998,55-74,0,71.53
Sri Lanka,1998,35-54,0,70.44
Sri Lanka,1998,25-34,0,64.55
Sri Lanka,1998,15-24,0,41.28
Sri Lanka,1998,15-24,1,29.77
Sri Lanka,1998,25-34,1,20.54
Sri Lanka,1998,75+,1,15.57
Sri Lanka,1998,35-54,1,12.24
Sri Lanka,1998,55-74,1,11.72
Sri Lanka,1998,5-14,1,3.04
Sri Lanka,1998,5-14,0,2.25
Sri Lanka,1999,75+,0,91.81
Sri Lanka,1999,35-54,0,70.52
Sri Lanka,1999,55-74,0,70.49
Sri Lanka,1999,25-34,0,67.29
Sri Lanka,1999,15-24,0,42.37
Sri Lanka,1999,15-24,1,30.33
Sri Lanka,1999,75+,1,23.47
Sri Lanka,1999,25-34,1,20.18
Sri Lanka,1999,35-54,1,13.02
Sri Lanka,1999,55-74,1,11.68
Sri Lanka,1999,5-14,1,2.08
Sri Lanka,1999,5-14,0,2
Sri Lanka,2000,75+,0,101.59
Sri Lanka,2000,55-74,0,72.97
Sri Lanka,2000,35-54,0,65.23
Sri Lanka,2000,25-34,0,59.62
Sri Lanka,2000,15-24,0,33.88
Sri Lanka,2000,15-24,1,28.36
Sri Lanka,2000,25-34,1,19.26
Sri Lanka,2000,75+,1,18.96
Sri Lanka,2000,35-54,1,12.91
Sri Lanka,2000,55-74,1,11.66
Sri Lanka,2000,5-14,1,1.63
Sri Lanka,2000,5-14,0,1.22
Sri Lanka,2001,75+,0,79.1
Sri Lanka,2001,55-74,0,65.46
Sri Lanka,2001,35-54,0,62.14
Sri Lanka,2001,25-34,0,51.36
Sri Lanka,2001,15-24,0,28.04
Sri Lanka,2001,15-24,1,22.15
Sri Lanka,2001,25-34,1,14.9
Sri Lanka,2001,75+,1,13.92
Sri Lanka,2001,35-54,1,10.01
Sri Lanka,2001,55-74,1,9.01
Sri Lanka,2001,5-14,0,1.06
Sri Lanka,2001,5-14,1,0.91
Sri Lanka,2002,75+,0,78.03
Sri Lanka,2002,35-54,0,61.77
Sri Lanka,2002,55-74,0,60.72
Sri Lanka,2002,25-34,0,43.23
Sri Lanka,2002,15-24,0,28.89
Sri Lanka,2002,15-24,1,18.9
Sri Lanka,2002,25-34,1,14.06
Sri Lanka,2002,75+,1,13.24
Sri Lanka,2002,55-74,1,9.19
Sri Lanka,2002,35-54,1,8.23
Sri Lanka,2002,5-14,1,1.72
Sri Lanka,2002,5-14,0,1.43
Sri Lanka,2003,75+,0,87.74
Sri Lanka,2003,55-74,0,63.32
Sri Lanka,2003,35-54,0,61.46
Sri Lanka,2003,25-34,0,43.67
Sri Lanka,2003,15-24,0,28.57
Sri Lanka,2003,15-24,1,20.34
Sri Lanka,2003,75+,1,15.5
Sri Lanka,2003,25-34,1,12.16
Sri Lanka,2003,55-74,1,9.24
Sri Lanka,2003,35-54,1,8.67
Sri Lanka,2003,5-14,1,1.42
Sri Lanka,2003,5-14,0,0.66
Sri Lanka,2006,75+,0,93.81
Sri Lanka,2006,55-74,0,54.63
Sri Lanka,2006,35-54,0,50.54
Sri Lanka,2006,25-34,0,37.17
Sri Lanka,2006,15-24,0,24.92
Sri Lanka,2006,15-24,1,19.6
Sri Lanka,2006,75+,1,18.44
Sri Lanka,2006,25-34,1,12.17
Sri Lanka,2006,55-74,1,8.25
Sri Lanka,2006,35-54,1,7.61
Sri Lanka,2006,5-14,0,0.91
Sri Lanka,2006,5-14,1,0.68
Suriname,1985,35-54,0,97.56
Suriname,1985,75+,0,90.91
Suriname,1985,25-34,0,68.32
Suriname,1985,55-74,0,51.28
Suriname,1985,75+,1,47.62
Suriname,1985,55-74,1,33.33
Suriname,1985,15-24,0,31.66
Suriname,1985,35-54,1,30.97
Suriname,1985,15-24,1,13.62
Suriname,1985,5-14,0,3.66
Suriname,1985,5-14,1,1.91
Suriname,1985,25-34,1,0
Suriname,1986,75+,0,69.76
Suriname,1986,15-24,0,29.95
Suriname,1986,75+,1,26.76
Suriname,1986,35-54,0,21.34
Suriname,1986,25-34,0,20.51
Suriname,1986,15-24,1,14.96
Suriname,1986,55-74,0,13.03
Suriname,1986,25-34,1,7.11
Suriname,1986,35-54,1,6.06
Suriname,1986,5-14,1,2.51
Suriname,1986,55-74,1,0
Suriname,1986,5-14,0,0
Suriname,1987,75+,0,68.52
Suriname,1987,25-34,0,41.97
Suriname,1987,35-54,0,35.93
Suriname,1987,55-74,0,31.67
Suriname,1987,75+,1,26.48
Suriname,1987,15-24,1,19.9
Suriname,1987,15-24,0,18.38
Suriname,1987,25-34,1,3.37
Suriname,1987,35-54,1,2.97
Suriname,1987,5-14,1,2.51
Suriname,1987,55-74,1,0
Suriname,1987,5-14,0,0
Suriname,1988,25-34,0,36.53
Suriname,1988,75+,0,33.78
Suriname,1988,75+,1,26.21
Suriname,1988,15-24,1,24.8
Suriname,1988,55-74,1,23.13
Suriname,1988,15-24,0,20.64
Suriname,1988,35-54,0,20.46
Suriname,1988,55-74,0,18.37
Suriname,1988,35-54,1,5.8
